20180328,0.2567783851518951
20180327,0.2567783851518951
20180326,0.2567783851518951
20180325,0.2567783851518951
20180324,0.2567783851518951
20180323,0.2567783851518951
20180322,0.2567783851518951
20180321,0.2567783851518951
20180320,0.2567783851518951
20180319,0.2567783851518951
20180318,0.2567783851518951
20180317,0.2567783851518951
20180316,0.2567783851518951
20180315,0.2567783851518951
20180314,0.2567783851518951
20180313,0.2567783851518951
20180312,0.2567783851518951
20180311,0.2567783851518951
20180310,0.2567783851518951
20180309,0.2567783851518951
20180308,0.2567783851518951
20180307,0.2567783851518951
20180306,0.2567783851518951
20180305,0.2567783851518951
20180304,0.2567783851518951
20180303,0.2567783851518951
20180302,0.2567783851518951
20180301,0.2567783851518951
20180228,0.2567783851518951
20180227,0.2567783851518951
20180226,0.20470351925331023
20180225,0.1445212800573612
20180224,0.11268136535062256
20180223,0.3402300685691568
20180222,0.35078983650460666
20180221,0.2805391898806985
20180220,0.23796866628965724
20180219,0.26524415281551295
20180218,0.1373335047073757
20180217,0.29695412346840144
20180216,0.2927679938876958
20180215,0.3684467151710891
20180214,0.2471831245233905
20180213,0.14409496311348804
20180212,0.19903310088470264
20180211,0.16122888429841933
20180210,0.23797848405587613
20180209,0.39373271690136996
20180208,0.2864430339397303
20180207,0.17875204073588788
20180206,0.2618916056576566
20180205,0.1920853233716242
20180204,0.23409067505903305
20180203,0.18439004167670306
20180202,0.3229195162672407
20180201,0.2180328977811091
20180131,0.12486401752328927
20180130,0.3105585170260831
20180129,0.2961882897674616
20180128,0.3855526459398716
20180127,0.13694515409284483
20180126,0.2871231536167469
20180125,0.23405486776859322
20180124,0.14483581852307595
20180123,0.21287660702047562
20180122,0.23885225337701832
20180121,0.15090373887224642
20180120,0.33106557533461844
20180119,0.3510662535553023
20180118,0.14297622977840885
20180117,0.016739321585987305
20180116,0.322141285816723
20180115,0.26790672294093015
20180114,0.3250231482662205
20180113,0.10259928558139053
20180112,0.2060834998095518
20180111,0.2393316008195319
20180110,0.16472857358962112
20180109,0.26639717551970915
20180108,0.19747795519353406
20180107,0.10852137376623493
20180106,0.38221131659581364
20180105,0.16811533670773707
20180104,0.40244059012670563
20180103,0.12107941552925247
20180102,0.29843019520235364
20180101,0.1200283899298437
20171231,0.17048779154883767
20171230,0.24068340252351816
20171229,0.20672688429798114
20171228,0.3981809742771843
20171227,0.1769498733822969
20171226,0.31825371665640745
20171225,0.4292043323702618
20171224,0.1062860919700814
20171223,0.25033416985361
20171222,0.22351253090816245
20171221,0.14966084530541057
20171220,0.08176833251113264
20171219,0.28164540994289966
20171218,0.2989243425624214
20171217,0.39741539957453864
20171216,-0.04260668404125825
20171215,0.11682293180508424
20171214,0.20274783322199544
20171213,0.11006956726323718
20171212,0.09857880005727722
20171211,0.3080615691780451
20171210,0.0648295473956841
20171209,0.17480884250618858
20171208,0.2714134569730802
20171207,0.08222648229696108
20171206,0.10270250453387439
20171205,0.11314413277389243
20171204,0.0681602697987287
20171203,0.31856397524356667
20171202,0.2285055999927452
20171201,0.23880076259621874
20171130,0.16098797752186592
20171129,0.2970198039276809
20171128,0.18073593367845775
20171127,0.16329184288153856
20171126,0.27676273039924654
20171125,0.1458620594159077
20171124,0.12120979892569379
20171123,0.14383315870943209
20171122,0.07823313867087402
20171121,0.16672559106722176
20171120,0.2685028892237966
20171119,0.09750073334289656
20171118,-0.1403688970369431
20171117,0.26643751521227244
20171116,0.12224496026827117
20171115,0.14425898273095122
20171114,0.274133471139697
20171113,0.09999171105947363
20171112,-0.08711304543956529
20171111,0.08202578952172561
20171110,0.07033313469084246
20171109,0.03770426462805091
20171108,0.09585575740625055
20171107,0.1322530864842772
20171106,0.017581682597164753
20171105,0.1536524937303249
20171104,0.2438400726679428
20171103,0.20431713244054445
20171102,0.2226115285567334
20171101,0.2666549740212356
20171031,0.18229941215575313
20171030,0.08890295879706434
20171029,0.08890295879706434
20171028,0.21572651959105738
20171027,0.0429162846124467
20171026,0.12399348378005308
20171025,0.19448663820648468
20171024,0.2598328646514801
20171023,0.12019202096479574
20171022,0.2537499262817969
20171021,0.16793754985776277
20171020,0.24489291594294618
20171019,0.24251796750072227
20171018,-0.004773417481582489
20171017,0.3004583768169463
20171016,0.2082102918977677
20171015,0.19788474478755924
20171014,0.2890639996144929
20171013,0.30654022264459707
20171012,0.20994944098829377
20171011,0.13822704418549284
20171010,0.2181561803656214
20171009,0.17492845174527386
20171008,0.15574110163729976
20171007,0.3357016373542708
20171006,0.11145758576867064
20171005,0.0854528039116194
20171004,0.1768676270678426
20171003,0.22398587955303761
20171002,0.20887411450724028
20171001,0.2413200675665372
20170930,0.1818215929310045
20170929,0.3337093046518318
20170928,0.22641962542034721
20170927,0.22197067288375874
20170926,0.22197067288375874
20170925,0.2996731577966805
20170924,0.26764572886497723
20170923,0.1377832485822624
20170922,0.05643378929144967
20170921,0.27591166927510163
20170920,0.27591166927510163
20170919,0.16000357957380687
20170918,0.27066334538625897
20170917,0.2577463933728096
20170916,0.21759717295836492
20170915,0.20307461990631367
20170914,0.07334782077410476
20170913,0.12267294741084239
20170912,0.22596835450988567
20170911,0.3060899499043655
20170910,0.24462742443130378
20170909,0.29000213954973403
20170908,0.08010533581815758
20170907,0.20189477637733133
20170906,0.15386906560554078
20170905,0.2357361234489872
20170904,0.2945140277864053
20170903,0.29970736974669765
20170902,0.34343672506837847
20170901,0.2999663428147088
20170831,0.33183290938823656
20170830,0.22778593326312194
20170829,0.18504403699111288
20170828,0.18504403699111288
20170827,0.3117998359652562
20170826,0.22805929817132456
20170825,0.17984866365089372
20170824,0.12224497807905994
20170823,0.14710387231317706
20170822,0.309929760781038
20170821,0.2597751276831955
20170820,0.07657837314067775
20170819,0.23707188475145555
20170818,0.18620517281823265
20170817,0.2575871556527667
20170816,0.1257624354299012
20170815,0.10374858818298172
20170814,0.2539190480367814
20170813,0.31899920972485013
20170812,0.28987370485347475
20170811,0.3250430537403383
20170810,0.20170935468545423
20170809,0.12446086015217173
20170808,0.3220597559891191
20170807,0.30128522853960665
20170806,0.35569130729415405
20170805,0.0031151702530007423
20170804,0.2596660311002702
20170803,0.39126724231320364
20170802,0.29935749177267135
20170801,0.3268873537372637
20170731,0.16003778213987838
20170730,0.16003778213987838
20170729,0.17593907460833247
20170728,0.21047868877514742
20170727,0.2263904596565142
20170726,0.2577903159380968
20170725,0.0825540369147113
20170724,0.4415196696992089
20170723,0.38010678488308475
20170722,0.2502720184360106
20170721,0.42741358235400584
20170720,0.28386687036635355
20170719,0.21497861417715228
20170718,0.338526542978819
20170717,0.4234915879834072
20170716,0.28231950957023383
20170715,0.09814639859944416
20170714,0.4062917174465319
20170713,0.11766244625005438
20170712,0.25225965586185356
20170711,0.3349438909811871
20170710,0.464080428285539
20170709,0.464080428285539
20170708,0.17123004319863264
20170707,0.364986118792138
20170706,0.31353434089910326
20170705,0.1543021793875067
20170704,0.056211667462500364
20170703,0.04092708481572207
20170702,0.15611789403690626
20170701,0.24136729675506363
20170630,0.21250937320104885
20170629,0.23238185267510403
20170628,0.08475341163118921
20170627,0.15180569436705732
20170626,0.22367717470950463
20170625,0.19162767972995803
20170624,0.2722183777769482
20170623,0.2741978697353521
20170622,0.260550217492489
20170621,0.14676944223602184
20170620,0.11749850468612845
20170619,0.3071286006217612
20170618,0.32659262886004065
20170617,0.13575005206818797
20170616,0.13575005206818797
20170615,0.2057114832028465
20170614,0.11236450094561962
20170613,-0.06822241473029199
20170612,0.21559270520392457
20170611,0.3273880274550729
20170610,0.3304743205942539
20170609,0.06824153662671445
20170608,0.1432296724572391
20170607,0.33048331761119504
20170606,0.1430011687391882
20170605,0.2673316674709104
20170604,0.2038352398569828
20170603,0.27326890087531197
20170602,0.2151794895367641
20170601,0.1477413394469345
20170531,0.038202243441956635
20170530,0.17621429117074042
20170529,0.17621429117074042
20170528,0.2080223192609771
20170527,0.16214446218497958
20170526,0.39910076030791214
20170525,0.3039781267832038
20170524,0.22343276267315487
20170523,0.3542263126269774
20170522,0.13617595119912074
20170521,0.2959120779178365
20170520,0.3282190731199492
20170519,0.23197559626781422
20170518,0.1296089893715094
20170517,0.2954834001515597
20170516,0.06198148402830657
20170515,0.2809028099750154
20170514,0.2809028099750154
20170513,0.16550014257750248
20170512,0.3898321647613196
20170511,0.30488782917629237
20170510,0.054509796492199676
20170509,0.40251710115527634
20170508,0.42964145787716723
20170507,0.2166575507679303
20170506,0.28528650439465153
20170505,0.3686360012048453
20170504,0.15912103248030304
20170503,0.2586636990281229
20170502,0.21060277638291727
20170501,0.11839951774255951
20170430,0.09697020829624267
20170429,0.1939970635738391
20170428,0.20718231848081362
20170427,0.08392019038372911
20170426,0.17763475330015274
20170425,0.20218004215344726
20170424,0.20205424903060792
20170423,0.3427569913218126
20170422,0.4180259695731346
20170421,0.27018578558944145
20170420,0.08120360494608346
20170419,0.05914484284076709
20170418,0.2679863323681104
20170417,0.27565399806584456
20170416,0.23030904265505006
20170415,0.27651159075685433
20170414,0.15275723896449048
20170413,0.33898606361311784
20170412,0.2759982311371699
20170411,0.23398614975754145
20170410,0.022969729911467042
20170409,0.10748715947084328
20170408,-0.008134578037465891
20170407,0.07312593932678321
20170406,0.17487797998471488
20170405,0.26143602578010533
20170404,0.28395266503522476
20170403,0.24846740761483255
20170402,0.1622427677476208
20170401,0.298220735664184
20170331,0.14851478175249969
20170330,0.10499394623897881
20170329,0.17128717072248148
20170328,0.05079703054359395
20170327,0.15609197999705854
20170326,0.2886232423878049
20170325,0.13347751653156958
20170324,0.2962193028919283
20170323,-0.008046362400592677
20170322,0.25868670326800997
20170321,0.11999647585286588
20170320,0.2143649482442748
20170319,0.2954137980102752
20170318,0.148286638291544
20170317,0.3420898937874899
20170316,0.13546061467824913
20170315,0.3087652806087079
20170314,0.15708818529049784
20170313,0.05592526649645861
20170312,0.1571077740595164
20170311,0.25011709038328667
20170310,0.25859829357676845
20170309,0.31786420042234403
20170308,0.20853791500453028
20170307,0.3484696662515206
20170306,0.2996635712764754
20170305,0.2323941346576924
20170304,0.27226190247373766
20170303,0.2702799506733919
20170302,0.24177874508974065
20170301,0.35142221161949094
20170228,0.24356802112991335
20170227,0.28541025149393867
20170226,0.18340783263290641
20170225,0.2531869978612474
20170224,0.2574847498875198
20170223,0.272878620716895
20170222,0.2887066657304125
20170221,0.2498457033719989
20170220,0.1361860417120685
20170219,0.2690468806850291
20170218,0.22164836973865149
20170217,0.32428476660633937
20170216,0.21746546685235107
20170215,0.18207927462770476
20170214,0.3501109433638353
